id,timestamp,hostname,interface,description,bandwidth,mtu,input_policy,output_policy,vrf,primary_ipv4_address,primary_ipv4_mask,secondary_ipv4_address,ipv6_address,encapsulation,vlan,modified_by_id
65651,2021-05-21 05:01:28.230626,MKTG3610CIBE002,Bundle-Ether35.416,IPR3361_UCPBVPN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3361_UCPBVPN,10.205.217.9,255.255.255.252,,,dot1q,416,1
65652,2021-05-21 05:01:28.230664,MKTG3610CIBE002,Bundle-Ether35.417,IPR3373_JARDINE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3373_JARDINE,10.205.217.9,255.255.255.252,,,dot1q,417,1
65653,2021-05-21 05:01:28.230703,MKTG3610CIBE002,Bundle-Ether35.418,IPR3382_TOYOTA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3382_TOYOTA,10.205.217.9,255.255.255.252,,,dot1q,418,1
65654,2021-05-21 05:01:28.230741,MKTG3610CIBE002,Bundle-Ether35.419,IPR5268_INLAND,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5268_INLAND,10.205.217.9,255.255.255.252,,,dot1q,419,1
65655,2021-05-21 05:01:28.230779,MKTG3610CIBE002,Bundle-Ether35.420,IPR3467_CHNTRST,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3467_CHNTRST,10.205.217.9,255.255.255.252,,,dot1q,420,1
65656,2021-05-21 05:01:28.230817,MKTG3610CIBE002,Bundle-Ether35.421,IPR3117_SGS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3117_SGS,10.205.217.9,255.255.255.252,,,dot1q,421,1
65657,2021-05-21 05:01:28.230856,MKTG3610CIBE002,Bundle-Ether35.422,IPR7062_PACIFIC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7062_PACIFIC,10.205.217.9,255.255.255.252,,,dot1q,422,1
65658,2021-05-21 05:01:28.230894,MKTG3610CIBE002,Bundle-Ether35.423,IPR5414_ROYALD,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5414_ROYALD,10.205.217.9,255.255.255.252,,,dot1q,423,1
65659,2021-05-21 05:01:28.230932,MKTG3610CIBE002,Bundle-Ether35.424,IPR7885_SEAGAME,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7885_SEAGAME,10.205.217.9,255.255.255.252,,,dot1q,424,1
65660,2021-05-21 05:01:28.230970,MKTG3610CIBE002,Bundle-Ether35.425,IPR3526_MANULFE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3526_MANULFE,10.205.217.9,255.255.255.252,,,dot1q,425,1
65661,2021-05-21 05:01:28.231007,MKTG3610CIBE002,Bundle-Ether35.426,SPCMKT_ASBR_CTCS_IPR3074_PGMC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3074_PGMC,10.205.217.9,255.255.255.252,,,dot1q,426,1
65662,2021-05-21 05:01:28.231045,MKTG3610CIBE002,Bundle-Ether35.427,SPCMKT_ASBR_CTCS_IPR3025_ABENSON,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3025_ABENSON,10.205.217.9,255.255.255.252,,,dot1q,427,1
65663,2021-05-21 05:01:28.231082,MKTG3610CIBE002,Bundle-Ether35.428,IPR30107_TELCOSYS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR30107_TELCOSYS,10.205.217.9,255.255.255.252,,,dot1q,428,1
65664,2021-05-21 05:01:28.231120,MKTG3610CIBE002,Bundle-Ether35.429,IPR5375_PLDTVPN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5375_PLDTVPN,10.205.217.9,255.255.255.252,,,dot1q,429,1
65665,2021-05-21 05:01:28.231157,MKTG3610CIBE002,Bundle-Ether35.430,IPR3434_UNION,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3434_UNION,10.205.217.9,255.255.255.252,,,dot1q,430,1
65666,2021-05-21 05:01:28.231195,MKTG3610CIBE002,Bundle-Ether35.431,IPR5469_FRESNS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5469_FRESNS,10.205.217.9,255.255.255.252,,,dot1q,431,1
65667,2021-05-21 05:01:28.231232,MKTG3610CIBE002,Bundle-Ether35.432,IPR6231_ERAWAN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6231_ERAWAN,10.205.217.9,255.255.255.252,,,dot1q,432,1
65668,2021-05-21 05:01:28.231270,MKTG3610CIBE002,Bundle-Ether35.433,IPR3294_AIR21,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3294_AIR21,10.205.217.9,255.255.255.252,,,dot1q,433,1
65669,2021-05-21 05:01:28.231307,MKTG3610CIBE002,Bundle-Ether35.434,IPR5244_101RES,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5244_101RES,10.205.217.9,255.255.255.252,,,dot1q,434,1
65670,2021-05-21 05:01:28.231345,MKTG3610CIBE002,Bundle-Ether35.436,IPR4515_SUNSHOP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR4515_SUNSHOP,10.205.217.9,255.255.255.252,,,dot1q,436,1
65671,2021-05-21 05:01:28.231382,MKTG3610CIBE002,Bundle-Ether35.437,IPR6161_VOYAGER,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6161_VOYAGER,10.205.217.9,255.255.255.252,,,dot1q,437,1
65672,2021-05-21 05:01:28.231419,MKTG3610CIBE002,Bundle-Ether35.438,IPR3008_TELETEC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3008_TELETEC,10.205.217.9,255.255.255.252,,,dot1q,438,1
65673,2021-05-21 05:01:28.231457,MKTG3610CIBE002,Bundle-Ether35.439,IPR8250_HONDA_CTCS,,9218,Ingress-ASBR-CB-Policy_DSCP,,IPR8250_HONDA,10.205.217.9,255.255.255.252,,,dot1q,439,1
65674,2021-05-21 05:01:28.231495,MKTG3610CIBE002,Bundle-Ether35.440,IPR8106_BNCMEXI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8106_BNCMEXI,10.205.217.9,255.255.255.252,,,dot1q,440,1
65675,2021-05-21 05:01:28.231532,MKTG3610CIBE002,Bundle-Ether35.443,IPR3551_GUAGUA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3551_GUAGUA,10.205.217.9,255.255.255.252,,,dot1q,443,1
65676,2021-05-21 05:01:28.231570,MKTG3610CIBE002,Bundle-Ether35.444,IPR3566_SUPER8,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3566_SUPER8,10.205.217.9,255.255.255.252,,,dot1q,444,1
65677,2021-05-21 05:01:28.231607,MKTG3610CIBE002,Bundle-Ether35.446,IPR7783_DICTMDS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7783_DICTMDS,10.205.217.9,255.255.255.252,,,dot1q,446,1
65678,2021-05-21 05:01:28.231645,MKTG3610CIBE002,Bundle-Ether35.447,IPR3533_PRODBNK,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3533_PRODBNK,10.205.217.9,255.255.255.252,,,dot1q,447,1
65679,2021-05-21 05:01:28.231683,MKTG3610CIBE002,Bundle-Ether35.448,IPR3941_ROBCORP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3941_ROBCORP,10.205.217.9,255.255.255.252,,,dot1q,448,1
65680,2021-05-21 05:01:28.231720,MKTG3610CIBE002,Bundle-Ether35.449,IPR7966_PITOAXM_POI_ASBR_CTCS,,9218,Ingress-ASBR-CB-Policy_DSCP,,IPR7966_PITOAXM,10.205.217.9,255.255.255.252,,,dot1q,449,1
65681,2021-05-21 05:01:28.231757,MKTG3610CIBE002,Bundle-Ether35.450,IPR3666_MNDALAY,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3666_MNDALAY,10.205.217.9,255.255.255.252,,,dot1q,450,1
65682,2021-05-21 05:01:28.231795,MKTG3610CIBE002,Bundle-Ether35.451,IPR7441_BNKSENT,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7441_BNKSENT,10.205.217.9,255.255.255.252,,,dot1q,451,1
65683,2021-05-21 05:01:28.231832,MKTG3610CIBE002,Bundle-Ether35.453,IPR7515_NTPCORP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7515_NTPCORP,10.205.217.9,255.255.255.252,,,dot1q,453,1
65684,2021-05-21 05:01:28.231870,MKTG3610CIBE002,Bundle-Ether35.454,IPR8007_EPLDT,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8007_EPLDT,10.205.217.9,255.255.255.252,,,dot1q,454,1
65685,2021-05-21 05:01:28.231908,MKTG3610CIBE002,Bundle-Ether35.455,IPR3480_BANCNET,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3480_BANCNET,10.205.217.9,255.255.255.252,,,dot1q,455,1
65686,2021-05-21 05:01:28.231945,MKTG3610CIBE002,Bundle-Ether35.456,IPR3430_PTBC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3430_PTBC,10.205.217.9,255.255.255.252,,,dot1q,456,1
65687,2021-05-21 05:01:28.231983,MKTG3610CIBE002,Bundle-Ether35.457,IPR6152_PAYMAYA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6152_PAYMAYA,10.205.217.9,255.255.255.252,,,dot1q,457,1
65688,2021-05-21 05:01:28.232021,MKTG3610CIBE002,Bundle-Ether35.458,IPR3604_MAYBANK,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3604_MAYBANK,10.205.217.9,255.255.255.252,,,dot1q,458,1
65689,2021-05-21 05:01:28.232058,MKTG3610CIBE002,Bundle-Ether35.459,IPR5641_AUBC,,9218,Ingress-ASBR-CB-Policy,,IPR5641_AUBC,10.205.217.9,255.255.255.252,,,dot1q,459,1
65690,2021-05-21 05:01:28.232096,MKTG3610CIBE002,Bundle-Ether35.460,IPR3301_GRNBANK,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3301_GRNBANK,10.205.217.9,255.255.255.252,,,dot1q,460,1
65691,2021-05-21 05:01:28.232134,MKTG3610CIBE002,Bundle-Ether35.461,IPR3458_MALAYAN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3458_MALAYAN,10.205.217.9,255.255.255.252,,,dot1q,461,1
65692,2021-05-21 05:01:28.232171,MKTG3610CIBE002,Bundle-Ether35.462,IPR3530_COUNTRY,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3530_COUNTRY,10.205.217.9,255.255.255.252,,,dot1q,462,1
65693,2021-05-21 05:01:28.232451,MKTG3610CIBE002,Bundle-Ether35.463,IPR8102_SKYCABL,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8102_SKYCABL,10.205.217.9,255.255.255.252,,,dot1q,463,1
65694,2021-05-21 05:01:28.232553,MKTG3610CIBE002,Bundle-Ether35.464,IPR5345_LUZDEV,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5345_LUZDEV,10.205.217.9,255.255.255.252,,,dot1q,464,1
65695,2021-05-21 05:01:28.232599,MKTG3610CIBE002,Bundle-Ether35.465,IPR5283_AMBER,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5283_AMBER,10.205.217.9,255.255.255.252,,,dot1q,465,1
65696,2021-05-21 05:01:28.232640,MKTG3610CIBE002,Bundle-Ether35.466,IPR3251_PHMORRS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3251_PHMORRS,10.205.217.9,255.255.255.252,,,dot1q,466,1
65697,2021-05-21 05:01:28.232680,MKTG3610CIBE002,Bundle-Ether35.467,IPR3389_ASIABRW,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3389_ASIABRW,10.205.217.9,255.255.255.252,,,dot1q,467,1
65698,2021-05-21 05:01:28.232723,MKTG3610CIBE002,Bundle-Ether35.468,IPR3426_BSP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3426_BSP,10.205.217.9,255.255.255.252,,,dot1q,468,1
65699,2021-05-21 05:01:28.232763,MKTG3610CIBE002,Bundle-Ether35.469,IPR3690_JFC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3690_JFC,10.205.217.9,255.255.255.252,,,dot1q,469,1
65700,2021-05-21 05:01:28.232802,MKTG3610CIBE002,Bundle-Ether35.470,IPR3885_BOC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3885_BOC,10.205.217.9,255.255.255.252,,,dot1q,470,1
65701,2021-05-21 05:01:28.232841,MKTG3610CIBE002,Bundle-Ether35.471,IPR5286_DPWH,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5286_DPWH,10.205.217.9,255.255.255.252,,,dot1q,471,1
65702,2021-05-21 05:01:28.232880,MKTG3610CIBE002,Bundle-Ether35.472,IPR5610_YCAB,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5610_YCAB,10.205.217.9,255.255.255.252,,,dot1q,472,1
65703,2021-05-21 05:01:28.232919,MKTG3610CIBE002,Bundle-Ether35.473,IPR5622_SOUTH,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5622_SOUTH,10.205.217.9,255.255.255.252,,,dot1q,473,1
65704,2021-05-21 05:01:28.232960,MKTG3610CIBE002,Bundle-Ether35.474,IPR5680_GGPC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5680_GGPC,10.205.217.9,255.255.255.252,,,dot1q,474,1
65705,2021-05-21 05:01:28.232999,MKTG3610CIBE002,Bundle-Ether35.475,IPR5681_SMPI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5681_SMPI,10.205.217.9,255.255.255.252,,,dot1q,475,1
65706,2021-05-21 05:01:28.233039,MKTG3610CIBE002,Bundle-Ether35.476,IPR5689_PAXYS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5689_PAXYS,10.205.217.9,255.255.255.252,,,dot1q,476,1
65707,2021-05-21 05:01:28.233079,MKTG3610CIBE002,Bundle-Ether35.477,IPR5696_NASUGBU,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5696_NASUGBU,10.205.217.9,255.255.255.252,,,dot1q,477,1
65708,2021-05-21 05:01:28.233117,MKTG3610CIBE002,Bundle-Ether35.478,IPR5711_KDDI_YZKI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5711_KDDI_YZKI,10.205.217.9,255.255.255.252,,,dot1q,478,1
65709,2021-05-21 05:01:28.233156,MKTG3610CIBE002,Bundle-Ether35.479,IPR5718_LEISURE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5718_LEISURE,10.205.217.9,255.255.255.252,,,dot1q,479,1
65710,2021-05-21 05:01:28.233194,MKTG3610CIBE002,Bundle-Ether35.480,IPR5729_SKMOTO,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5729_SKMOTO,10.205.217.9,255.255.255.252,,,dot1q,480,1
65711,2021-05-21 05:01:28.233233,MKTG3610CIBE002,Bundle-Ether35.481,IPR6018_PLDTSIP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6018_PLDTSIP,10.205.217.9,255.255.255.252,,,dot1q,481,1
65712,2021-05-21 05:01:28.233271,MKTG3610CIBE002,Bundle-Ether35.482,IPR6034_CHMC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6034_CHMC,10.205.217.9,255.255.255.252,,,dot1q,482,1
65713,2021-05-21 05:01:28.233309,MKTG3610CIBE002,Bundle-Ether35.483,IPR6037_SEARCA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6037_SEARCA,10.205.217.9,255.255.255.252,,,dot1q,483,1
65714,2021-05-21 05:01:28.233347,MKTG3610CIBE002,Bundle-Ether35.484,IPR6040_EXTPI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6040_EXTPI,10.205.217.9,255.255.255.252,,,dot1q,484,1
65715,2021-05-21 05:01:28.233386,MKTG3610CIBE002,Bundle-Ether35.485,IPR6043_ROXAS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6043_ROXAS,10.205.217.9,255.255.255.252,,,dot1q,485,1
65716,2021-05-21 05:01:28.233424,MKTG3610CIBE002,Bundle-Ether35.486,IPR6045_NBCCTC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6045_NBCCTC,10.205.217.9,255.255.255.252,,,dot1q,486,1
65717,2021-05-21 05:01:28.233466,MKTG3610CIBE002,Bundle-Ether35.487,IPR6048_VTECH,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6048_VTECH,10.205.217.9,255.255.255.252,,,dot1q,487,1
65718,2021-05-21 05:01:28.233504,MKTG3610CIBE002,Bundle-Ether35.488,IPR6067_IONE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6067_IONE,10.205.217.9,255.255.255.252,,,dot1q,488,1
65719,2021-05-21 05:01:28.233543,MKTG3610CIBE002,Bundle-Ether35.489,IPR6101_UNION,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6101_UNION,10.205.217.9,255.255.255.252,,,dot1q,489,1
65720,2021-05-21 05:01:28.233581,MKTG3610CIBE002,Bundle-Ether35.490,IPR6124_PRITECH,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6124_PRITECH,10.205.217.9,255.255.255.252,,,dot1q,490,1
65721,2021-05-21 05:01:28.233620,MKTG3610CIBE002,Bundle-Ether35.491,IPR6125_FUJIELC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6125_FUJIELC,10.205.217.9,255.255.255.252,,,dot1q,491,1
65722,2021-05-21 05:01:28.233657,MKTG3610CIBE002,Bundle-Ether35.492,IPR6140_AYALA_AWS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6140_AYALA_AWS,10.205.217.9,255.255.255.252,,,dot1q,492,1
65723,2021-05-21 05:01:28.233695,MKTG3610CIBE002,Bundle-Ether35.493,IPR7381_PLNETC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7381_PLNETC,10.205.217.9,255.255.255.252,,,dot1q,493,1
65724,2021-05-21 05:01:28.233734,MKTG3610CIBE002,Bundle-Ether35.494,IPR7910_SANDEN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7910_SANDEN,10.205.217.9,255.255.255.252,,,dot1q,494,1
65725,2021-05-21 05:01:28.233772,MKTG3610CIBE002,Bundle-Ether35.495,IPR8226_SHINMAG,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8226_SHINMAG,10.205.217.9,255.255.255.252,,,dot1q,495,1
65726,2021-05-21 05:01:28.233811,MKTG3610CIBE002,Bundle-Ether35.496,IPR8232_MDSTPRK,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8232_MDSTPRK,10.205.217.9,255.255.255.252,,,dot1q,496,1
65727,2021-05-21 05:01:28.233849,MKTG3610CIBE002,Bundle-Ether35.497,IPR3959_CSBI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3959_CSBI,10.205.217.9,255.255.255.252,,,dot1q,497,1
65728,2021-05-21 05:01:28.233889,MKTG3610CIBE002,Bundle-Ether35.498,IPR7699_EWICPHI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7699_EWICPHI,10.205.217.9,255.255.255.252,,,dot1q,498,1
65729,2021-05-21 05:01:28.233928,MKTG3610CIBE002,Bundle-Ether35.499,IPR7844_FETMSOL,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7844_FETMSOL,10.205.217.9,255.255.255.252,,,dot1q,499,1
65730,2021-05-21 05:01:28.233967,MKTG3610CIBE002,Bundle-Ether35.500,IPR3178_CEBU-P,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3178_CEBU-P,10.205.217.9,255.255.255.252,,,dot1q,500,1
65731,2021-05-21 05:01:28.234006,MKTG3610CIBE002,Bundle-Ether35.501,IPR5205_PAGASA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5205_PAGASA,10.205.217.9,255.255.255.252,,,dot1q,501,1
65732,2021-05-21 05:01:28.234045,MKTG3610CIBE002,Bundle-Ether35.502,IPR8136_ROYCEMC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR8136_ROYCEMC,10.205.217.9,255.255.255.252,,,dot1q,502,1
65733,2021-05-21 05:01:28.234084,MKTG3610CIBE002,Bundle-Ether35.503,IPR3367_UCPBSAV,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3367_UCPBSAV,10.205.217.9,255.255.255.252,,,dot1q,503,1
65734,2021-05-21 05:01:28.234123,MKTG3610CIBE002,Bundle-Ether35.504,IPR3994_BDO_WRL,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3994_BDO_WRL,10.205.217.9,255.255.255.252,,,dot1q,504,1
65735,2021-05-21 05:01:28.234162,MKTG3610CIBE002,Bundle-Ether35.505,IPR5297_HMHM,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5297_HMHM,10.205.217.9,255.255.255.252,,,dot1q,505,1
65736,2021-05-21 05:01:28.234202,MKTG3610CIBE002,Bundle-Ether35.506,IPR5320_SANBEDA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5320_SANBEDA,10.205.217.9,255.255.255.252,,,dot1q,506,1
65737,2021-05-21 05:01:28.234241,MKTG3610CIBE002,Bundle-Ether35.507,IPR5204_CTDCL,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5204_CTDCL,10.205.217.9,255.255.255.252,,,dot1q,507,1
65738,2021-05-21 05:01:28.234279,MKTG3610CIBE002,Bundle-Ether35.508,IPR3291_METROGA,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3291_METROGA,10.205.217.9,255.255.255.252,,,dot1q,508,1
65739,2021-05-21 05:01:28.234318,MKTG3610CIBE002,Bundle-Ether35.509,IPR3972_PHLPINC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3972_PHLPINC,10.205.217.9,255.255.255.252,,,dot1q,509,1
65740,2021-05-21 05:01:28.234356,MKTG3610CIBE002,Bundle-Ether35.510,IPR5733_MEDCITY,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5733_MEDCITY,10.205.217.9,255.255.255.252,,,dot1q,510,1
65741,2021-05-21 05:01:28.234394,MKTG3610CIBE002,Bundle-Ether35.511,IPR6153_AYALA2_AWS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6153_AYALA2_AWS,10.205.217.9,255.255.255.252,,,dot1q,511,1
65742,2021-05-21 05:01:28.234433,MKTG3610CIBE002,Bundle-Ether35.512,IPR6209_IEAEI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6209_IEAEI,10.205.217.9,255.255.255.252,,,dot1q,512,1
65743,2021-05-21 05:01:28.234471,MKTG3610CIBE002,Bundle-Ether35.513,IPR3770_KWASAKI,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3770_KWASAKI,10.205.217.9,255.255.255.252,,,dot1q,513,1
65744,2021-05-21 05:01:28.234510,MKTG3610CIBE002,Bundle-Ether35.514,IPR5727_IONE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5727_IONE,10.205.217.9,255.255.255.252,,,dot1q,514,1
65745,2021-05-21 05:01:28.234549,MKTG3610CIBE002,Bundle-Ether35.515,IPR3061_SUYEN,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3061_SUYEN,10.205.217.9,255.255.255.252,,,dot1q,515,1
65746,2021-05-21 05:01:28.234587,MKTG3610CIBE002,Bundle-Ether35.516,IPR3284_SNROQUE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3284_SNROQUE,10.205.217.9,255.255.255.252,,,dot1q,516,1
65747,2021-05-21 05:01:28.234626,MKTG3610CIBE002,Bundle-Ether35.517,IPR7319_SERENTY,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7319_SERENTY,10.205.217.9,255.255.255.252,,,dot1q,517,1
65748,2021-05-21 05:01:28.234664,MKTG3610CIBE002,Bundle-Ether35.518,IPR7239_SOSCHLD,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7239_SOSCHLD,10.205.217.9,255.255.255.252,,,dot1q,518,1
65749,2021-05-21 05:01:28.234702,MKTG3610CIBE002,Bundle-Ether35.519,IPR7938_MICARE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7938_MICARE,10.205.217.9,255.255.255.252,,,dot1q,519,1
65750,2021-05-21 05:01:28.234740,MKTG3610CIBE002,Bundle-Ether35.520,IPR5376_FLMTRCS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5376_FLMTRCS,10.205.217.9,255.255.255.252,,,dot1q,520,1
65751,2021-05-21 05:01:28.234779,MKTG3610CIBE002,Bundle-Ether35.521,IPR7611_PECS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7611_PECS,10.205.217.9,255.255.255.252,,,dot1q,521,1
65752,2021-05-21 05:01:28.234817,MKTG3610CIBE002,Bundle-Ether35.522,IPR5263_SINAG,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5263_SINAG,10.205.217.9,255.255.255.252,,,dot1q,522,1
65753,2021-05-21 05:01:28.234855,MKTG3610CIBE002,Bundle-Ether35.523,IPR3517_UNGLASS,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3517_UNGLASS,10.205.217.9,255.255.255.252,,,dot1q,523,1
65754,2021-05-21 05:01:28.234894,MKTG3610CIBE002,Bundle-Ether35.524,IPR6199_CAGPWER,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6199_CAGPWER,10.205.217.9,255.255.255.252,,,dot1q,524,1
65755,2021-05-21 05:01:28.234932,MKTG3610CIBE002,Bundle-Ether35.525,IPR3060_BOARDWK,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3060_BOARDWK,10.205.217.9,255.255.255.252,,,dot1q,525,1
65756,2021-05-21 05:01:28.234970,MKTG3610CIBE002,Bundle-Ether35.526,IPR5264_BMMC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5264_BMMC,10.205.217.9,255.255.255.252,,,dot1q,526,1
65757,2021-05-21 05:01:28.235008,MKTG3610CIBE002,Bundle-Ether35.528,IPR3542_KNTETSU,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3542_KNTETSU,10.205.217.9,255.255.255.252,,,dot1q,528,1
65758,2021-05-21 05:01:28.235046,MKTG3610CIBE002,Bundle-Ether35.529,IPR3277_HOLCIM,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3277_HOLCIM,10.205.217.9,255.255.255.252,,,dot1q,529,1
65759,2021-05-21 05:01:28.235085,MKTG3610CIBE002,Bundle-Ether35.530,IPR3975_RSTNCC,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3975_RSTNCC,10.205.217.9,255.255.255.252,,,dot1q,530,1
65760,2021-05-21 05:01:28.235123,MKTG3610CIBE002,Bundle-Ether35.531,IPR5640_SHINETSU,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5640_SHINETSU,10.205.217.9,255.255.255.252,,,dot1q,531,1
65761,2021-05-21 05:01:28.235162,MKTG3610CIBE002,Bundle-Ether35.532,IPR5713_JEASTL,,,Ingress-ASBR-CB-Policy_DSCP,,IPR5713_JEASTL,10.205.217.9,255.255.255.252,,,dot1q,532,1
65762,2021-05-21 05:01:28.235200,MKTG3610CIBE002,Bundle-Ether35.533,IPR6054_PAALVP,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6054_PAALVP,10.205.217.9,255.255.255.252,,,dot1q,533,1
65763,2021-05-21 05:01:28.235238,MKTG3610CIBE002,Bundle-Ether35.534,IPR6059_FRKLNB,,,Ingress-ASBR-CB-Policy_DSCP,,IPR6059_FRKLNB,10.205.217.9,255.255.255.252,,,dot1q,534,1
65764,2021-05-21 05:01:28.235276,MKTG3610CIBE002,Bundle-Ether35.535,IPR3914_DTYFREE,,,Ingress-ASBR-CB-Policy_DSCP,,IPR3914_DTYFREE,10.205.217.9,255.255.255.252,,,dot1q,535,1
65765,2021-05-21 05:01:28.235314,MKTG3610CIBE002,Bundle-Ether35.536,IPR7897_ORICOPH,,,Ingress-ASBR-CB-Policy_DSCP,,IPR7897_ORICOPH,10.205.217.9,255.255.255.252,,,dot1q,536,1
