hostname,interface,description,vlan
SPC00E67CIRO001,Bundle-Ether33.188,"PID1-1BQUU2Y_EPLDT01-112020-72674_EPLDT, INC._METRO E-LINE_1000M",188
SPC00E67CIRO001,Bundle-Ether33.189,"PID1-1BQVTX3_SID EPLDT01-112020-52212_ePLDT, Inc._METRO E-LINE_1000M",189
SPC00E67CIRO001,Bundle-Ether33.190,PID1-182U7HV_MALAYAN INSURANCE COMPANY INCORPORATED-DATA_METRO E-LINE_100M,190
SPC00E67CIRO001,Bundle-Ether33.191,PID1-1B80HEY_PAYMAYA PHILIPPINES INCORPORATED_METRO E-LINE_150M,191
SPC00E67CIRO001,Bundle-Ether33.192,SIDRNP1C01-082020-25783_TELSTRA PHILIPPINES INC.-GA_LOCAL ACCESS ETHERNT_2M,192
SPC00E67CIRO001,Bundle-Ether33.193,PID1-1BQVTW7_DICT NGDC_METRO E-LINE_1000M_CASCADED,193
SPC00E67CIRO001,Bundle-Ether33.194,MONDE_CIP_PID101516814,194
SPC00E67CIRO001,Bundle-Ether33.195,IQOR_DAS_PID101736261_300M_10.75.192.11,195
SPC00E67CIRO001,Bundle-Ether33.196,PID1-17NWSTK_HKT GLOBAL SINGAPORE PTE. LTD._MET-E_300M,196
SPC00E67CIRO001,Bundle-Ether33.197,PID103712602_PLDT-NETWORK LOGISTICS_METRO E-WAN_1000M,197
SPC00E67CIRO001,Bundle-Ether33.198,IBM_PID101407543,198
SPC00E67CIRO001,Bundle-Ether33.199,CIPB3068_STORE,199
SPC00E67CIRO001,Bundle-Ether33.200,CIPB3061_IBMNUTR,200
SPC00E67CIRO001,Bundle-Ether33.201,CIPB3103_CITCO,201
SPC00E67CIRO001,Bundle-Ether33.202,PID1-11QSS1W_UNIOIL PETROLEUM PHILS. INC._METRO ELINE_4M,202
SPC00E67CIRO001,Bundle-Ether33.204,PID1-12DUFCC_HTECH_MET-E_16M,204
SPC00E67CIRO001,Bundle-Ether33.205,PETROENRGY_TNW_PID1-134Z7NA,205
SPC00E67CIRO001,Bundle-Ether33.404,PLDT-ELINE-EVPN-CISCO-404-2,404
SPC00E67CIRO001,Bundle-Ether33.811,PLDT (SG) PTE. LTD._PID1-1AJ8HNU_ELINE_100M,811
SPC00E67CIRO001,Bundle-Ether33.812,PLDT (SG) PTE. LTD._PID1-1BU0RR8_ELINE_100M_POI,812
SPC00E67CIRO001,Bundle-Ether33.813,PLDT (SG) PTE. LTD._PID1-1CAMZWM_ELINE_100M,813
SPC00E67CIRO001,Bundle-Ether33.814,PLDT HK LTD._PID1-1CC3RSM_ELINE_100M,814
SPC00E67CIRO001,Bundle-Ether33.815,PLDT HK LTD._PID1-1CBSDAK_ELINE_100M,815
SPC00E67CIRO001,Bundle-Ether33.816,PLDT US LTD._PID1-1CN27OT_ELINE_100M,816
SPC00E67CIRO001,Bundle-Ether33.817,PLDT US LTD._PID1-1CN283C_ELINE_200M,817
SPC00E67CIRO001,Bundle-Ether33.818,PLDT HK LTD._PID1-1CPXYYL_ELINE_100M,818
SPC00E67CIRO001,Bundle-Ether33.819,BREATHSILVER PH DISPOSABLE MASKS_PID1-1CEMZWY_ELINE_50M,819
SPC00E67CIRO001,Bundle-Ether33.820,"PEAK OUTSOURCING, INC._PID1-1CJQ8SQ_ELINE_100M",820
SPC00E67CIRO001,Bundle-Ether33.821,PLDT HK LIMITED-ICBG_PID1-1CXK7WR_IPLC_5000M_POI_CTHT,821
SPC00E67CIRO001,Bundle-Ether33.822,PLDT US LTD._PID104724620_ELINE_100M,822
SPC00E67CIRO001,Bundle-Ether33.823,PLDT (SG) PTE. LTD._PID104724590_ELINE_50M,823
SPC00E67CIRO001,Bundle-Ether33.824,TELSTRA_PIDNONQID_ELINE_2M,824
SPC00E67CIRO001,Bundle-Ether33.825,HINDUJA GLOBAL SOLUTIONS LIMITED_PID1-1CSIBU0_ELINE_POI,825
SPC00E67CIRO001,Bundle-Ether33.826,MASERGY_PID104640834_ELINE_200M,826
SPC00E67CIRO001,Bundle-Ether33.2001,TEST_CKT_TO_PGC_ELINE,2001
SPC00E67CIRO001,Bundle-Ether33.2002,PID1-19AEP5W_FELIX Y. MANALO FOUNDATION INC._ISDN-PRI E1,2002
SPC00E67CIRO001,Bundle-Ether33.2003,PLDT HK LIMITED-ICBG_PID1-1C42NQV_MANAGED E/IPLC_20M,2003
SPC00E67CIRO001,Bundle-Ether33.2006,PID1-16PZ39J_BANK OF THE PHILIPPINE ISLANDS_METRO E-WAN_8M,2006
SPC00E67CIRO001,Bundle-Ether33.2008,PID1-14JQF5X_PLDT US LTD._MET-EWAN_250M,2008
SPC00E67CIRO001,Bundle-Ether33.2012,1-183Z4JB_PROVINCIAL GOVERNMENT OF CAVITE_METRO E-LINE_1500M,2012
SPC00E67CIRO001,Bundle-Ether33.2013,PID1-11IUV69_BANK OF THE PHILIPPINE ISLANDS_METRO ELINE_200M,2013
SPC00E67CIRO001,Bundle-Ether33.2014,"1-18WFNKU_CONCENTRIX CVG PHILIPPINES, INC._METRO E-LINE_300M",2014
SPC00E67CIRO001,Bundle-Ether33.2015,1-17KZTU1_GENPACT SERVICES LLC PHILIPPINE_METRO E-LINE_300M,2015
SPC00E67CIRO001,Bundle-Ether33.2016,PID1-13N2I08_ABS-CBN_CORPORATION,2016
SPC00E67CIRO001,Bundle-Ether33.2017,PID1-13Y6AVM_MALAYAN COLLEGES INC._MET-E_150M,2017
SPC00E67CIRO001,Bundle-Ether33.2018,PID1-1AS6728_HINDUJAGLOBALSOLUTIONSLIMITED_METROE-LINE_200M,2018
SPC00E67CIRO001,Bundle-Ether33.2019,PID1-1A9T7XZ_USATV-1 INC FORM.(DAGUPAN URBAN SATELLITE VISIONS)_METRO E-LINE_10000M,2019
SPC00E67CIRO001,Bundle-Ether33.2020,PID1-1ARP4RV_USATV-1 INC FORM.(DAGUPAN URBAN SATELLITE VISIONS)_METRO E-LINE_10000M,2020
SPC00E67CIRO001,Bundle-Ether33.2022,"PID1-19EKLLN_PLANET CABLE, INC._METRO E-LINE_1000M",2022
SPC00E67CIRO001,Bundle-Ether33.2023,"PID1-1C113QP_SIDPCI21-112016-54008_PLANET CABLE, INC._METRO E-LINE_4.5G",2023
SPC00E67CIRO001,Bundle-Ether33.2024,PID1-1ADFG96_ePLDT,2024
SPC00E67CIRO001,Bundle-Ether33.2025,PID1-108AEXR_CONCENTRIX_E-WAN_300M,2025
SPC00E67CIRO001,Bundle-Ether33.2027,PID1-19TCUEH_KANTAR PHL INC._ISDN-PRI E1,2027
SPC00E67CIRO001,Bundle-Ether33.2028,"PID1-17QRON3_ePLDT, Inc._METRO ELINE_10M",2028
SPC00E67CIRO001,Bundle-Ether33.2029,PID1-1AFUT36_INFINIVAN INC._METRO E-LINE_10000M,2029
SPC00E67CIRO001,Bundle-Ether33.2030,"PID1-1ABXED9_ALORICA TELESERVICES, INC._METRO E-WAN_2000M",2030
SPC00E67CIRO001,Bundle-Ether33.2032,PID1-19EGLHV_PHILIPPINE CHARITY SWEEPSTAKES OFFICE_METRO E-WAN_20M,2032
SPC00E67CIRO001,Bundle-Ether33.2033,PID1-16D82SW_AT&T CORPORATION_METRO E-LINE_2M,2033
SPC00E67CIRO001,Bundle-Ether33.2036,1-1BWQJW6_RESPONSIBLEINTERNETSUSTAINABILIT_METRO E-LINE_200M,2036
SPC00E67CIRO001,Bundle-Ether33.2037,PID1-19CV4TJ_SOCIAL SECURITY SYSTEM_METRO E-WAN_2M,2037
SPC00E67CIRO001,Bundle-Ether33.2039,PID1-RJF5H2_MALAYAN_METRO E-WAN_60M,2039
SPC00E67CIRO001,Bundle-Ether33.2040,PID1-17VUXH6_TPLEX OAM CORPORATION_METRO E-LINE_100M,2040
SPC00E67CIRO001,Bundle-Ether33.2041,PID1-17VUXH6_TPLEX OAM CORPORATION_METRO E-LINE_100M,2041
SPC00E67CIRO001,Bundle-Ether33.2042,PID1-19J1USR_STERLING GLOBAL CALL CENTER_METRO E-LINE_50M,2042
SPC00E67CIRO001,Bundle-Ether33.2043,PID1-123D2LG_PLDT_HOME,2043
PRQG0049CIBE001,Bundle-Ether36.700,PRQG0049CICU001_MSAN_ADSL_VOLM_DHCP,700
PRQG0049CIBE001,Bundle-Ether36.701,PRQG0049CICU001_MSAN_VDSL_VOLM_DHCP,701
PRQG0049CIBE001,Bundle-Ether36.708,CLA00633CICU001_MSAN_ADSL_VOLM_DHCP,708
PRQG0049CIBE001,Bundle-Ether36.709,BATS0002CICU001_MSAN_ADSL_VOLM_DHCP,709
PRQG0049CIBE001,Bundle-Ether36.710,LIPS1300CICU001_ADSL_VOLM,710
PRQG0049CIBE001,Bundle-Ether36.800,VOLM_NPQHUOL002,800
PRQG0049CIBE001,Bundle-Ether36.801,VOLM_NPQHUOL003,801
PRQG0049CIBE001,Bundle-Ether36.802,VOLM_NPQHUOL001,802
PRQG0049CIBE001,Bundle-Ether36.804,ALAHUOL002_VOLM,804
PRQG0049CIBE001,Bundle-Ether36.806,ALAFEOL002_VOLM,806
PRQG0049CIBE001,Bundle-Ether36.807,RSCFEOL001_VOLM,807
PRQG0049CIBE001,Bundle-Ether36.808,RSCFEOL002_VOLM,808
PRQG0049CIBE001,Bundle-Ether36.809,BNKFEOL003_VOLM,809
PRQG0049CIBE001,Bundle-Ether36.812,CLAFEOL001_VOLM,812
PRQG0049CIBE001,Bundle-Ether36.821,LBSS0059CICU001 FTTH DHCP VOLM_RID156033,821
PRQG0049CIBE001,Bundle-Ether36.822,BATS0002CICU001_OLT_VOLM,822
PRQG0049CIBE001,Bundle-Ether36.823,LIPS1300CICU001_OLT_VOLM,823
PRQG0049CIBE001,Bundle-Ether36.824,SUB00527CICU001_OLT_VOLM,824
PRQG0049CIBE001,Bundle-Ether36.825,PRQG0049CICU001 FTTH DHCP Volume Based,825
PRQG0049CIBE001,Bundle-Ether36.826,MTP00H22CICU001 FTTH DHCP Volume Based,826
PRQG0049CIBE001,Bundle-Ether36.827,OLGPXOLGCICU001 FTTH DHCP Volume Based,827
PRQG0049CIBE001,Bundle-Ether36.828,BLAPXBLACICU001_OLT_FTTH DHCP Volume Based,828
PRQG0049CIBE001,Bundle-Ether36.829,CABN5695CICU001_VOLM,829
PRQG0049CIBE001,Bundle-Ether36.830,MLLN0037CICU001 FTTH DHCP Volume Based,830
PRQG0049CIBE001,Bundle-Ether36.831,NSBS1366CICU001_OLT_VOLM,831
PRQG0049CIBE001,Bundle-Ether36.833,BCN00550CICU001 FTTH DHCP Volume Based,833
PRQG0049CIBE001,Bundle-Ether36.836,SROPXSROCICU001 FTTH DHCP Volume Based,836
PRQG0049CIBE001,Bundle-Ether36.838,MCT03903CICU001 FTTH Volume,838
PRQG0049CIBE001,Bundle-Ether36.839,SROS3549CICU001 FTTH DHCP Volume Based,839
PRQG0049CIBE001,Bundle-Ether36.840,BNNS0801CICU001_OLT_VOLM,840
PRQG0049CIBE001,Bundle-Ether36.842,BVT04682CICN001_FTTH_DHCP Volume Based,842
PRQG0049CIBE001,Bundle-Ether36.843,BOA00B41CICN001_FTTH_DHCP Volume Based,843
PRQG0049CIBE001,Bundle-Ether36.845,TUG00N31CICU001_OLT_VOLM,845
PRQG0049CIBE001,Bundle-Ether36.846,SFU05156CICU001 FTTH DHCP Volume Based,846
PRQG0049CIBE001,Bundle-Ether36.847,LAGN0000CICU001_FTTH_DHCP_Volume_Based,847
PRQG0049CIBE001,Bundle-Ether36.1059,*** IPB23007_NPQ1VOLM ***,1059
PRQG0049CIBE001,Bundle-Ether37.250,CLA00633CICU001_MSAN_VDSL_Prepaid_DHCP,250
PRQG0049CIBE001,Bundle-Ether37.251,PRQG0049CICU001_MSAN_VDSL_Prepaid_DHCP,251
PRQG0049CIBE001,Bundle-Ether37.252,BATS0002CICU001_MSAN_VDSL_Prepaid_DHCP,252
PRQG0049CIBE001,Bundle-Ether37.253,LIPS1300CICU001_VDSL_PVCONS,253
PRQG0049CIBE001,Bundle-Ether37.650,CLAFEOL001_PFCONS,650
PRQG0049CIBE001,Bundle-Ether37.656,LBSS0059CICU001 Prepaid FTTH DHCP_RID156033,656
PRQG0049CIBE001,Bundle-Ether37.657,BATS0002CICU001_OLT_PFCONS,657
PRQG0049CIBE001,Bundle-Ether37.658,LIPS1300CICU001_OLT_PFCONS,658
PRQG0049CIBE001,Bundle-Ether37.659,SUB00527CICU001_OLT_PFCONS,659
PRQG0049CIBE001,Bundle-Ether37.660,PRQG0049CICU001 Prepaid FTTH DHCP,660
PRQG0049CIBE001,Bundle-Ether37.661,MTP00H22CICU001 Prepaid FTTH DHCP,661
PRQG0049CIBE001,Bundle-Ether37.662,OLGPXOLGCICU001 Prepaid FTTH DHCP,662
PRQG0049CIBE001,Bundle-Ether37.663,BLAPXBLACICU001_OLT_Prepaid FTTH DHCP,663
PRQG0049CIBE001,Bundle-Ether37.664,CABN5695CICU001_PFCONS,664
PRQG0049CIBE001,Bundle-Ether37.665,MLLN0037CICU001 Prepaid FTTH DHCP,665
PRQG0049CIBE001,Bundle-Ether37.666,NSBS1366CICU001_OLT_PFCONS,666
PRQG0049CIBE001,Bundle-Ether37.668,BCN00550CICU001 Prepaid FTTH DHCP,668
PRQG0049CIBE001,Bundle-Ether37.671,SROPXSROCICU001 Prepaid FTTH DHCP,671
PRQG0049CIBE001,Bundle-Ether37.673,MCT03903CICU001 Prepaid FTTH DHCP,673
PRQG0049CIBE001,Bundle-Ether37.674,SROS3549CICU001 Prepaid FTTH DHCP,674
PRQG0049CIBE001,Bundle-Ether37.675,BNNS0801CICU001_OLT_PFCONS,675
PRQG0049CIBE001,Bundle-Ether37.677,BVT04682CICN001 Prepaid_FTTH_DHCP,677
PRQG0049CIBE001,Bundle-Ether37.678,BOA00B41CICN001 Prepaid_FTTH_DHCP,678
PRQG0049CIBE001,Bundle-Ether37.680,TUG00N31CICU001_OLT_PFCONS,680
PRQG0049CIBE001,Bundle-Ether37.681,SFU05156CICU001 Prepaid FTTH DHCP,681
PRQG0049CIBE001,Bundle-Ether37.682,LAGN0000CICU001_Prepaid_FTTH_DHCP,682
PRQG0049CIBE001,Bundle-Ether37.900,PRQG0049CICU001_MSAN_DSL_Public_IP_DHCP_DNAT,900
PRQG0049CIBE001,Bundle-Ether37.950,FNAT_NPQHUOL002,950
PRQG0049CIBE001,Bundle-Ether37.951,FNAT_NPQHUOL003,951
PRQG0049CIBE001,Bundle-Ether37.952,FNAT_NPQHUOL001,952
PRQG0049CIBE001,Bundle-Ether37.953,RSCFEOL002_CONS,953
PRQG0049CIBE001,Bundle-Ether37.954,PRQG0049CICU001 FTTH DHCP Public IP,954
PRQG0049CIBE001,Bundle-Ether37.1030,*** IPB23004_NPQOL2_CONS ***,1030
PRQG0049CIBE001,Bundle-Ether37.1039,*** IPB23005_NPQ1FNAT ***,1039
PRQG0049CIBE001,Bundle-Ether37.1201,CONS_NPQHUOL002,1201
PRQG0049CIBE001,Bundle-Ether37.1202,CONS_NPQHUOL003,1202
PRQG0049CIBE001,Bundle-Ether37.1203,CONS_NPQHUOL001,1203
PRQG0049CIBE001,Bundle-Ether37.1207,NPQFEOL001 FTTH DHCP,1207
PRQG0049CIBE001,Bundle-Ether37.1601,PRQG0049CICU001_MSAN_VDSL_DHCP_VCON,1601
PRQG0049CIBE001,Bundle-Ether37.1602,PRQG0049CICU001_MSAN_ADSL_DHCP_CONS,1602
SPC00E67CIBE002,Bundle-Ether44.1050,*** IPB23006_NPQOL2_CORP ***,1050
SPC00E67CIBE002,Bundle-Ether44.1401,CORP_NPQHUOL002,1401
SPC00E67CIBE002,Bundle-Ether44.1402,CORP_NPQHUOL003,1402
SPC00E67CIBE002,Bundle-Ether44.1403,CORP_NPQHUOL001,1403
SPC00E67CIBE002,Bundle-Ether44.1404,ALAHUOL002_CORP,1404
SPC00E67CIBE002,Bundle-Ether44.1405,ALAFEOL002_CORP,1405
SPC00E67CIBE002,Bundle-Ether44.1406,RSCFEOL001_CORP,1406
SPC00E67CIBE002,Bundle-Ether44.1407,RSCFEOL002_CORP,1407
SPC00E67CIBE002,Bundle-Ether44.1408,BNKFEOL003_CORP,1408
SPC00E67CIBE002,Bundle-Ether44.1410,CLAFEOL001_CORP,1410
SPC00E67CIBE002,Bundle-Ether44.1411,CLAFEOL002_CORP,1411
SPC00E67CIBE002,Bundle-Ether44.1412,CLAFEOL003_CORP,1412
SPC00E67CIBE002,Bundle-Ether44.1413,CLAFEOL004 FTTH PPPoE,1413
SPC00E67CIBE002,Bundle-Ether44.1414,CLAFEOL005 FTTH PPPoE,1414
SPC00E67CIBE002,Bundle-Ether44.1415,CLAFEOL006 FTTH PPPoE,1415
SPC00E67CIBE002,Bundle-Ether44.1416,LBSFEOL001 FTTH PPPoE_RID156033,1416
SPC00E67CIBE002,Bundle-Ether44.1417,LBSFEOL002 FTTH PPPoE_RID156033,1417
SPC00E67CIBE002,Bundle-Ether44.1418,BATFEOL002 FTTH PPPoE,1418
SPC00E67CIBE002,Bundle-Ether44.1419,BATS0002CICU001_BATFEOL003_CORP,1419
SPC00E67CIBE002,Bundle-Ether44.1420,BATS0002CICU001_BATFEOL004_CORP,1420
SPC00E67CIBE002,Bundle-Ether44.1422,LIPS1300CICU001_LIPHUOL001_CORP,1422
SPC00E67CIBE002,Bundle-Ether44.1423,LIPS1300CICU001_LIPHUOL002_CORP,1423
SPC00E67CIBE002,Bundle-Ether44.1425,SUB00527CICU001_SUBFEOL002_CORP,1425
SPC00E67CIBE002,Bundle-Ether44.1426,LIPS1300CICU001_LIPHFEOL001_CORP,1426
SPC00E67CIBE002,Bundle-Ether44.1427,NPQFEOL001 FTTH PPPoE,1427
SPC00E67CIBE002,Bundle-Ether44.1428,ALAFEOL001 FTTH PPPoE_1,1428
SPC00E67CIBE002,Bundle-Ether44.1429,ALAHUOL001 FTTH PPPoE,1429
SPC00E67CIBE002,Bundle-Ether44.1431,OLPHUOL002 FTTH PPPoE,1431
SPC00E67CIBE002,Bundle-Ether44.1432,SBCHUOL001 FTTH PPPoE,1432
SPC00E67CIBE002,Bundle-Ether44.1433,BLAPXBLACICU001_MRGHUOL001 FTTH PPPoE,1433
SPC00E67CIBE002,Bundle-Ether44.1434,BLAPXBLACICU001_BLAHUOL001_FTTH PPPoE,1434
SPC00E67CIBE002,Bundle-Ether44.1435,LIPS1300CICU001_LIPHFEOL002_CORP,1435
SPC00E67CIBE002,Bundle-Ether44.1436,LIPS1300CICU001_ROSFEOL002_CORP,1436
SPC00E67CIBE002,Bundle-Ether44.1437,ALGHUOL001_CORP,1437
SPC00E67CIBE002,Bundle-Ether44.1438,MLLHUOL001 FTTH PPPoE,1438
SPC00E67CIBE002,Bundle-Ether44.1439,NSBS1366CICU001_NSBFEOL001 FTTH PPPoE,1439
SPC00E67CIBE002,Bundle-Ether44.1440,NSBS1366CICU001_NSBFEOL002_CORP,1440
SPC00E67CIBE002,Bundle-Ether44.1441,CABN5695CICU001_CABHUOL001_CORP,1441
SPC00E67CIBE002,Bundle-Ether44.1444,BCNHUOL001 FTTH PPPoE,1444
SPC00E67CIBE002,Bundle-Ether44.1445,HGYHUOL001 FTTH PPPoE,1445
SPC00E67CIBE002,Bundle-Ether44.1446,GSNPB009FEOL001_FTTH_PPPoE,1446
SPC00E67CIBE002,Bundle-Ether44.1447,BVTPB004FEOL001_FTTH_PPPoE,1447
SPC00E67CIBE002,Bundle-Ether44.1448,MPGPB037FEOL001_FTTH_PPPoE,1448
SPC00E67CIBE002,Bundle-Ether44.1449,STXPB001FEOL001_FTTH_PPPoE,1449
SPC00E67CIBE002,Bundle-Ether44.1450,TRJPB020FEOL001_FTTH_PPPoE,1450
SPC00E67CIBE002,Bundle-Ether44.1451,BLAPXBLACICU001 ORIHUOL001 FTTH PPPoE,1451
SPC00E67CIBE002,Bundle-Ether44.1452,CABN5695CICU001_MNXFEOL001_CORP,1452
SPC00E67CIBE002,Bundle-Ether44.1453,CABN5695CICU001_SRNHUOL001_CORP,1453
SPC00E67CIBE002,Bundle-Ether44.1454,CABN5695CICU001_TVRHUOL001_CORP,1454
SPC00E67CIBE002,Bundle-Ether44.1455,DAUHUOL001 FTTH PPPoE,1455
SPC00E67CIBE002,Bundle-Ether44.1456,LTIFEOL002.SROS3549CICU001 FTTH PPPoE,1456
SPC00E67CIBE002,Bundle-Ether44.1457,LTIFEOL003.SROS3549CICU001 FTTH PPPoE,1457
SPC00E67CIBE002,Bundle-Ether44.1458,BLAPXBLACICU001 BGCHUOL001 FTTH PPPoE,1458
SPC00E67CIBE002,Bundle-Ether44.1459,SROPXSROCICU001_SROFEOL002 FTTH_PPPoE,1459
SPC00E67CIBE002,Bundle-Ether44.1460,SROPXSROCICU001_SROFEOL003 FTTH_PPPoE,1460
SPC00E67CIBE002,Bundle-Ether44.1461,BNNS0801CICU001_BNNFEOL002_CORP,1461
SPC00E67CIBE002,Bundle-Ether44.1462,BNNS0801CICU001_BNNFEOL003_CORP,1462
SPC00E67CIBE002,Bundle-Ether44.1463,OLGPXOLGCICU001_OLPHUOL001_FTTH_PPPoE,1463
SPC00E67CIBE002,Bundle-Ether44.1464,NSBS1366CICU001_LIAFEOL001_FTTH_PPPoE,1464
SPC00E67CIBE002,Bundle-Ether44.1466,NSBS1366CICU001_TUYFEOL001_FTTH_PPPoE,1466
SPC00E67CIBE002,Bundle-Ether44.1467,OLGPXOLGCICU001_OLPFEOL001_FTTH_PPPoE,1467
SPC00E67CIBE002,Bundle-Ether44.1468,SUB00527CICU001_SUBFEOL001_FTTH_PPPoE,1468
SPC00E67CIBE002,Bundle-Ether44.1469,TUG00N31CICU001_AMUHUOL001_CORP,1469
SPC00E67CIBE002,Bundle-Ether44.1470,TUG00N31CICU001_TUGHUOL001_CORP,1470
SPC00E67CIBE002,Bundle-Ether44.1471,TUG00N31CICU001_TUGHUOL002_CORP,1471
SPC00E67CIBE002,Bundle-Ether44.1472,TUG00N31CICU001_IGGHUOL001_CORP,1472
SPC00E67CIBE002,Bundle-Ether44.1473,CBBHUOL001 FTTH PPPoE,1473
SPC00E67CIBE002,Bundle-Ether44.1474,SFUHUOL002 FTTH PPPoE,1474
SPC00E67CIBE002,Bundle-Ether44.1475,LAGN0000CICU001_PSQHUOL002_FTTH_PPPoE,1475
SPC00E67CIBE002,Bundle-Ether44.1476,LAGN0000CICU001_VINFEOL001_FTTH_PPPoE,1476
SPC00E67CIBE002,Bundle-Ether44.1478,NSBFEOL003_CORP,1478
SPC00E67CIBE002,Bundle-Ether44.1479,NSBS1366CICU001_CATFEOL001_FTTH_PPPoE,1479
SPC00E67CIBE002,Bundle-Ether44.1480,NSBS1366CICU001_BYNFEOL001_FTTH_PPPoE,1480
SPC00E67CIBE002,Bundle-Ether44.1801,PRQG0049CICU001_MSAN_DSL_PPPoE_CORP,1801
SPC00E67CIBE002,Bundle-Ether44.1805,CLA00633CICU001_MSAN_DSL_PPPoE_CORP,1805
SPC00E67CIBE002,Bundle-Ether44.1806,BATS0002CICU001_MSAN_DSL_PPPoE,1806
SPC00E67CIBE002,Bundle-Ether44.1807,LIPS1300CICU001_DSL_CORP,1807
SPC00E67CIBE002,Bundle-Ether102.102,TI98-012017-30560_asbr_1-194X2PO,102
SPC00E67CIBE002,Bundle-Ether102.103,PLDT HK LIMITED-ICBG_PID1-1AZTRZY_MANAGED E/IPLC_500M,103
SPC00E67CIBE002,Bundle-Ether102.104,PLDT US LTD._PID1-1BA6P6O_ETHERNET IPL_500M,104
SPC00E67CIBE002,Bundle-Ether102.105,MACH 86 TECHNOLOGIES CORP._PID1-1B78KSD_ETHERNET IPL_100M,105
SPC00E67CIBE002,Bundle-Ether102.106,CBG202009180071820,106
SPC00E67CIBE002,Bundle-Ether102.107,SHIDAIKEJI TECHNOLOGY CORPORATION-CLARK_PID1-1B9NHHL_MANAGED E/IPLC_500M,107
SPC00E67CIBE002,Bundle-Ether102.108,PLDT GLOBAL CORPORATION-GA_PID1-1B5GKFO_MANAGED E/IPLC_50M,108
SPC00E67CIBE002,Bundle-Ether102.109,PLDT US LTD._PID1-1BD2814_MANAGED E/IPLC_10M,109
SPC00E67CIBE002,Bundle-Ether102.110,Techlog Center Philippines_PID1-15MEU6E_METRO E-WAN_1500M,110
SPC00E67CIBE002,Bundle-Ether102.111,"AMAZON WEB SERVICES PHILIPPINES, INC._PID1-1AXEI10_MANAGED E/IPLC_500M",111
SPC00E67CIBE002,Bundle-Ether102.114,ACQUIRE ASIA PACIFIC_PID1-1BKG5SY_MANAGED E/IPLC_1000M,114
SPC00E67CIBE002,Bundle-Ether102.115,PLDT HK LIMITED-ICBG_PID1-1BKQPPW_ELINE_1000M,115
SPC00E67CIBE002,Bundle-Ether102.118,PLDT HK LTD._PID1-1BEEUZP_ELINE_200M,118
SPC00E67CIBE002,Bundle-Ether102.120,HGTI_PID1-1BQW5C7_ELINE_300M,120
SPC00E67CIBE002,Bundle-Ether102.121,TELSTRA PHILIPPINES INC.-GA_PID1-1BUART6_2G,121
SPC00E67CIBE002,Bundle-Ether102.122,CORPORATE TECH  INC_PID1-1BXFW9B_ELINE_2000M,122
SPC00E67CIBE002,Bundle-Ether102.123,CORPORATE TECHNOLOGIES INCORPORATED_PID1-1BXFWEX_ELINE_1000M,123
SPC00E67CIBE002,Bundle-Ether102.124,PLDT (SG) PTE. LTD._PID1-1BZ4E4M_ELINE_40M,124
SPC00E67CIBE002,Bundle-Ether102.125,ACQUIRE ASIA PACIFIC_PID1-1BYG87S_ELINE_1000M,125
SPC00E67CIBE002,Bundle-Ether102.126,PLDT (SG) PTE. LTD._PID1-1BZ4ZGU_ELINE_50M,126
SPC00E67CIBE002,Bundle-Ether102.127,PLDT (SG) PTE. LTD._PID1-1BZ4YYR_20M,127
SPC00E67CIBE002,Bundle-Ether102.128,PLDT (SG) PTE. LTD._PID1-1BZ3SUY_ELINE_30M,128
SPC00E67CIBE002,Bundle-Ether102.129,CORP TECH INCORP_PID1-1BXFVT2_ELINE_2000M,129
SPC00E67CIBE002,Bundle-Ether102.130,PLDT (SG) PTE. LTD._PID1-1C1ML5D_ELINE_20M,130
SPC00E67CIBE002,Bundle-Ether102.131,PLDT (SG) PTE. LTD._PID1-1C1ML09_ELINE_30M,131
SPC00E67CIBE002,Bundle-Ether102.132,PLDT (SG) PTE. LTD._PID1-1C1LLGJ_ELINE_30M,132
SPC00E67CIBE002,Bundle-Ether102.133,PLDT (SG) PTE. LTD._PID1-1C1ML3R_ELINE_20M,133
SPC00E67CIBE002,Bundle-Ether102.134,PLDT (SG) PTE. LTD._PID1-1C1ML4K_ELINE_20M,134
SPC00E67CIBE002,Bundle-Ether102.135,PLDT (SG) PTE. LTD._PID1-1C1ML66_ELINE_10M,135
SPC00E67CIBE002,Bundle-Ether102.136,PLDT (SG) PTE. LTD._PID1-1C1LLHN_ELINE_20M,136
SPC00E67CIBE002,Bundle-Ether102.137,AAA SOUTHEAST EQ INC_PID1-1C1E65B_ELINE_10M,137
SPC00E67CIBE002,Bundle-Ether102.138,PLDT US LTD._PID1-1BA6ATJ_ELINE_500M,138
SPC00E67CIBE002,Bundle-Ether102.139,TELEPHILIPPINES INCORPORATED_PID1-1AXU63O_ELINE_2000M,139
SPC00E67CIBE002,Bundle-Ether102.141,PLDT US LTD._PID104065759_ELINE_2000M,141
SPC00E67CIBE002,Bundle-Ether102.142,PLDT US LTD._PID1-19ZJX09_ELINE_2000M,142
SPC00E67CIBE002,Bundle-Ether102.143,"PID1-ZQMTYD_SPRINTLINK INTERNATIONAL PHILIPPINES, INC._ALAHUDE018",143
SPC00E67CIBE002,Bundle-Ether102.144,PID 101755975 CONVERGYS EPLINE 200M,144
SPC00E67CIBE002,Bundle-Ether102.147,PID1-19I1WGB_HTECH CORPORATION_METRO E-LINE_1000M,147
